Collectivité;n° SIRET;Code Interne;Code Instance;Date Séance;Année;N° Passage;Référence;Titre;Vote Effectif;Vote Réél;Vote Pour;Vote Contre;Vote Abstention;Vote NPPV;NAT_VOTE;DELIB_URL
Grand Paris Sud;20005922800011.0;;bureau;2017-11-21;2017;;DEL_2017_436;"Contrat d'exploitation type 3"" de la ligne Citalien - Convention de partenariat à conclure avec le Département de Seine-et-Marne, la Communauté d'Agglomération Melun Val-de-Seine, le Syndicat des Transports d'Ile-de-France et Transdev Ile-de-France Lieusaint""";;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/6edadc39d958d5c16d59f168bef04dc8
Grand Paris Sud;20005922800011.0;;conseil;2017-11-21;2017;;DEL_2017_449;Remplacement d’un conseiller communautaire au sein d’une commission thématique;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/44d6f638d738774ab25504f69c8f62de
Grand Paris Sud;20005922800011.0;;conseil;2017-11-21;2017;;DEL_2017_457;Budget Chauffage Urbain - Exercice 2017 - Budget supplémentaire;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b2457c9df8190b2d5cb61550ac9a6723
Grand Paris Sud;20005922800011.0;;conseil;2017-11-21;2017;;DEL_2017_458;Budget annexe « Parcs Relais » - Exercice 2017 - Budget supplémentaire;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b8645850e5711bef10c024e4c38fddb4
Grand Paris Sud;20005922800011.0;;conseil;2017-11-21;2017;;DEL_2017_466;Budget « Aménagement secteur hippodrome » - Exercice 2017 - Budget supplémentaire;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/a8f608bfde7888503fdf861fd9613926
Grand Paris Sud;20005922800011.0;;bureau;2017-12-12;2017;;DEL_2017_480;Garantie d'emprunt de la SA d’HLM Essonne Habitat auprès de la Caisse des Dépôts et Consignation pour l’acquisition en VEFA de 22 logements situés Lotissement Le Grand Noyer à Bondoufle;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/8a2819917c55b5b6b460c469243621c5
Grand Paris Sud;20005922800011.0;;bureau;2017-12-12;2017;;DEL_2017_482;Compte épargne temps - Modalités de monétisation pour les agents des régies de l'Eau et du Plan;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/dd0d910300b1cf3739fada8710747351
Grand Paris Sud;20005922800011.0;;bureau;2017-12-12;2017;;DEL_2017_499;Subventions 2017 au titre des projets politique de la ville déployés dans le cadre du contrat de ville de Sénart - Association Etincelle Théâtre;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/3469a1d00449150d7aa0b906a5687b69
Grand Paris Sud;20005922800011.0;;bureau;2017-12-12;2017;;DEL_2017_504;Etudes pré-opérationnelles Secteur Sud 3 Parts à Bondoufle - demande de subvention auprès de l'Agence de l'Eau Seine Normandie et du Conseil départemental de l'Essonne;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/56d5cda91a5f5593e0d86a9bcd758902
Grand Paris Sud;20005922800011.0;;bureau;2017-12-12;2017;;DEL_2017_506;Convention de coordination à conclure avec ORANGE pour la modification des réseaux de télécommunications rue des Berges de Seine au Coudray-Montceaux;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/446d415611f9f7f3e09a240f8949e4aa
Grand Paris Sud;20005922800011.0;;conseil;2017-12-19;2017;;DEL_2017_528;Médiathèque / Ludothèque commune de Vert-Saint-Denis - Convention de gestion technique pour l'année 2018;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/999fccb5e413eb94992c370b73bbba45
Grand Paris Sud;20005922800011.0;;conseil;2017-12-19;2017;;DEL_2017_530;L'Empreinte - Transfert de personnels et création des postes au tableau des effectifs;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/4cf79dee610cfbfee1b5502ff2f08ed3
Grand Paris Sud;20005922800011.0;;conseil;2017-12-19;2017;;DEL_2017_537;Versement d'une indemnité de conseil au comptable du trésor public;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/8a1f92a66ea9db4954d5fb461c87b751
Grand Paris Sud;20005922800011.0;;conseil;2017-12-19;2017;;DEL_2017_547;Opération d'aménagement quartier du Bras de Fer à Evry - échange foncier Société SAS EVRY LE BRAS DE FER (groupe Nexity) / Grand Paris Sud;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/ab2f251861e16ff8c790e077f1874701
Grand Paris Sud;20005922800011.0;;conseil;2017-12-19;2017;;DEL_2017_556;Primes de la 19ème édition du marathon de Sénart - Grand Paris Sud;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/235fc1b16167ad44338687b9d1c7fa0b
Grand Paris Sud;20005922800011.0;;conseil;2018-02-13;2018;;DEL_2018_005;UFR des Sciences de l'Homme et de la Société - Désignation de représentants;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/4d3d72ac29e98187c56822b929362d8a
Grand Paris Sud;20005922800011.0;;bureau;2018-02-13;2018;;DEL_2018_019;Procès verbal du Bureau communautaire du 12 décembre 2017;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/959e67d0affee346459fd17e877f6429
Grand Paris Sud;20005922800011.0;;bureau;2018-02-13;2018;;DEL_2018_026;Service Arts Visuels - Demande de subvention auprès de la direction régionale des affaires culturelles Île-de-France - Direction des services départementaux de l'Education nationale - Arcadi Île-de-France - Institut de recherche  et de formation à l'action sociale de l'Essonne;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/98f528dd3fd3c5be145cf03891be0390
Grand Paris Sud;20005922800011.0;;bureau;2018-02-13;2018;;DEL_2018_029;"Convention de gestion des services de proximité dans le cadre de la compétence Elimination et valorisation des déchets ménagers et assimilés"" sur la commune de Lisses""";;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b279543f5c0abaf6bf2115a3515f25b9
Grand Paris Sud;20005922800011.0;;bureau;2018-03-20;2018;;DEL_2018_057;Garantie d'emprunt de la SA d'HLM Antin Résidences auprès de la Caisse des Dépôts et Consignation pour le transfert de patrimoine situé à Evry à la SA d'HLM la Vincennoise;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/bff376381e17f04d7bc4e4dc1af49d08
Grand Paris Sud;20005922800011.0;;bureau;2018-03-20;2018;;DEL_2018_059;Garantie d'emprunt de la SA D’HLM Essonne Habitat auprès de la Caisse des Dépôts et Consignations pour la réhabilitation de 119 logements situés 20 à 24 et 26 à 30 rue des Oiseaux à Ris-Orangis;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b4b8472e898e196d15df5a2e763fd855
Grand Paris Sud;20005922800011.0;;bureau;2018-03-20;2018;;DEL_2018_060;Garantie d'emprunt de l'Office Public d'Habitat de Seine-et-Marne auprès de la Caisse des Dépôts et Consignation pour l'acquisition en VEFA de 47 logements situés ZAC du Balory à Vert-Saint-Denis;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/36f424a1c9d8b85f9d36537b2a44dea6
Grand Paris Sud;20005922800011.0;;bureau;2018-03-20;2018;;DEL_2018_063;"Parc d'activités économiques La Marinière"" à Bondoufle - Vente d'un terrain au profit de la SCI CARED""";;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/6b26e40be066bc11b9b523b0341e8989
Grand Paris Sud;20005922800011.0;;bureau;2018-03-20;2018;;DEL_2018_074;Avis sur la modification des statuts du Syndicat Mixte Orge-Yvette-Seine (SMOYS);;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/111d61625634f3197ccad0d278718d75
Grand Paris Sud;20005922800011.0;;bureau;2018-03-20;2018;;DEL_2018_078;Aménagement et requalification des espaces publics du secteur Caravelle Allende dans le cadre du projet de rénovation urbaine des pyramides secteur central à Evry – Lot n°1 (démolition, étanchéité, ouvrages d’art, réseaux et maçonnerie) : protocole d’accord transactionnel à conclure avec l’entreprise Chantiers Modernes Construction (mandataire);;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/9d7a326408f0d2c7a87cf648b64a06a2
Grand Paris Sud;20005922800011.0;;bureau;2018-03-20;2018;;DEL_2018_079;Aménagement et requalification des espaces publics du secteur Allende Caravelle dans le cadre du projet de rénovation urbaine des Pyramides secteur central à Evry (Lot 4 - Serrurerie) : protocole d'accord transactionnel à conclure avec la société S3M;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/14b6ae3710fbb28edad70c730ab67f48
Grand Paris Sud;20005922800011.0;;bureau;2018-03-20;2018;;DEL_2018_080;Construction du Théâtre-Sénart - avenants n°1 et n°2 de prolongation du délai de validité de la convention à conclure avec le Département de Seine-et-Marne;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/db1f2d83e737237d541efed5efc4365c
Grand Paris Sud;20005922800011.0;;conseil;2018-03-27;2018;;DEL_2018_088;Procès-verbaux des Conseils communautaires du 6 février 2018 et 13 février 2018;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/72f80af3cbd666c45bc779fe1731ad2f
Grand Paris Sud;20005922800011.0;;conseil;2018-03-27;2018;;DEL_2018_104;"Budget annexe EAU DSP"" - Budget Primitif - Exercice 2018""";;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/9125a3c785c1ee543b13691cb538167d
Grand Paris Sud;20005922800011.0;;conseil;2018-03-27;2018;;DEL_2018_106;"Budget annexe Régie Le Plan"" - Budget Primitif - Exercice 2018""";;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/decda035e908a95e7a2d48ca7b7f40a6
Grand Paris Sud;20005922800011.0;;conseil;2018-03-27;2018;;DEL_2018_118;Protocole d’accord relatif à l’aménagement du site de Paris-Villaroche;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/75b5d43321a7c7760e188f8b0493a14a
Grand Paris Sud;20005922800011.0;;conseil;2018-03-27;2018;;DEL_2018_119;Modification de la délégation d'attributions du Conseil communautaire au Bureau communautaire, au Président et au Vice-Président en charge de la commande publique;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/03bd7379816d413bbf933fd6a6e90dd9
Grand Paris Sud;20005922800011.0;;conseil;2018-03-27;2018;;DEL_2018_124;Association La 27ème Région - Adhésion de la Communauté d'agglomération Grand Paris Sud Seine-Essonne-Sénart et désignation d'un représentant;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/a8a5ed2807e3688bb1c63d47ecd51f5f
Grand Paris Sud;20005922800011.0;;conseil;2018-03-27;2018;;DEL_2018_128;Service public de l'eau potable - Fixation des redevances 2018;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/0e2b0044cc9e452ebe4df8d40a83ecd4
Grand Paris Sud;20005922800011.0;;conseil;2018-03-27;2018;;DEL_2018_129;Régie de l'eau de Grand Paris Sud - Fixation des redevances 2018;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/9892ee56e4e8ae233b4b448e60393038
Grand Paris Sud;20005922800011.0;;conseil;2018-03-27;2018;;DEL_2018_137;Délégation de Service Public pour la conception, la construction, l'exploitation d'un réseau de communications électroniques à très haut débit sur le territoire de Seine-Essonne - Approbation de l'avenant n°4;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/992ece0cd5473340ca8b00788d904e40
Grand Paris Sud;20005922800011.0;;bureau;2018-05-15;2018;;DEL_2018_139;Procès-verbal du Bureau communautaire du 20 mars 2018;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b1ca0dbaf6183e261fcdeceb60cd1634
Grand Paris Sud;20005922800011.0;;bureau;2018-05-15;2018;;DEL_2018_141;Création de postes au tableau des effectifs;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/f58ff004fe1f6d4e83dcbe1563807db2
Grand Paris Sud;20005922800011.0;;bureau;2018-05-15;2018;;DEL_2018_154;Projet de rénovation urbaine du quartier des Pyramides à Evry – Secteur Miroirs - Échange foncier au sein de la copropriété Evry I bureaux Dragon avec Monsieur Bernard GAUDEMER;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/efaf8854e3d8df71d110c4e48b8c498c
Grand Paris Sud;20005922800011.0;;bureau;2018-05-15;2018;;DEL_2018_158;"Versement de l'Aide au Logement Temporaire 2"" pour la gestion des aires d'accueil pour les gens du voyage du territoire de la Communauté d'agglomération Grand Paris Sud Seine-Essonne-Sénart - Convention à conclure avec l'Etat""";;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/9a7e893d833af06fc0aa0809ddc702fd
Grand Paris Sud;20005922800011.0;;bureau;2018-05-15;2018;;DEL_2018_162;Protocole de visite de la station d'épuration d'Evry avec le grand public et les scolaires;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b8af073bd69fd45a4390ee76e4115b60
Grand Paris Sud;20005922800011.0;;bureau;2018-05-15;2018;;DEL_2018_170;Convention constitutive d'un groupement de commandes pour la passation des marchés de la restauration collective avec les communes d'Evry et de Ris-Orangis - Mise en œuvre des dispositions de l'article 8;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/63ac17d5ac20cad0304e0f94c7bf90b4
Grand Paris Sud;20005922800011.0;;conseil;2018-05-22;2018;;DEL_2018_191;Protocole de préfiguration du quartier des Tarterêts à Corbeil-Essonnes - Convention relative aux modalités de financement de la mission de maîtrise d'œuvre urbaine du Nouveau Programme National de Renouvellement Urbain;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/e3e5967b00d3a3369f8b711095afe841
Grand Paris Sud;20005922800011.0;;conseil;2018-05-22;2018;;DEL_2018_192;Projet Evry Vita Vitae, site André Thoison - Signature d’une convention de partenariat avec la ville d’Evry et Linkcity - Dépôt et mise en œuvre d’un permis d’aménager;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/5c9555e9c606245bdcce570fb205f795
Grand Paris Sud;20005922800011.0;;conseil;2018-05-22;2018;;DEL_2018_193;Avenant d'adhésion de la commune de Morsang-sur-Seine au service commun d'instruction des autorisations du droit des sols (ADS);;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/07dbbe755b41222e6be25acf37900d07
Grand Paris Sud;20005922800011.0;4350;conseil;2018-06-26;2018;;DEL_2018_195;Procès-verbal du Conseil communautaire du 22 mai 2018;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/211f9e75aae9857b453eb26de01717f9
Grand Paris Sud;20005922800011.0;4351;conseil;2018-06-26;2018;;DEL_2018_196;Communication des travaux du Bureau communautaire du 15 mai 2018;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/a107d83a77893cda7331e07ed548e616
Grand Paris Sud;20005922800011.0;4658;conseil;2018-06-26;2018;;DEL_2018_198;SIAVY - Désignation d'un second délégué titulaire et d'un second délégué suppléant;;;;;;;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/662e09ea42179e48205ae562b67b92f3
